package_id,technique
proc-title/1.0.2,silent_error_handling
object-load/1.0.0,large_file_padding
zwork/1.0.2,control_flow_flattening
zwork/1.0.2,string_obfuscation
zwork/1.0.2,variable_indirection
http-proxy.js/0.11.3,base64_encoding
@b2bgeo##tanker/13.3.8,preinstall_hook_abuse
@b2bgeo##tanker/13.3.8,base64_encoding
composer-bridge/40.5.1,silent_error_handling
composer-bridge/40.5.1,built_in_module_abuse
composer-bridge/40.5.1,network_traffic_blending
composer-bridge/40.5.2,silent_error_handling
composer-bridge/40.5.2,built_in_module_abuse
composer-bridge/40.5.2,network_traffic_blending
test-hacker-sharma/1.0.10,base64_encoding
test-hacker-sharma/1.0.10,built_in_module_abuse
test-hacker-sharma/1.0.10,silent_error_handling
mrg-message-broker/5.975.625,string_obfuscation
mrg-message-broker/5.975.625,variable_indirection
mrg-message-broker/2.796.440,string_obfuscation
mrg-message-broker/2.796.440,silent_error_handling
mrg-message-broker/2.796.440,variable_indirection
mrg-message-broker/8.799.620,preinstall_hook_abuse
mrg-message-broker/8.799.620,string_obfuscation
mrg-message-broker/8.799.620,silent_error_handling
mrg-message-broker/8.799.620,variable_indirection
mrg-message-broker/20.878.432,string_obfuscation
mrg-message-broker/20.878.432,variable_indirection
mrg-message-broker/1.776.668,string_obfuscation
mrg-message-broker/1.776.668,variable_indirection
mrg-message-broker/9865.9477.1,preinstall_hook_abuse
mrg-message-broker/70.982.507,string_obfuscation
mrg-message-broker/70.982.507,base64_encoding
mrg-message-broker/70.982.507,variable_indirection
mrg-message-broker/70.982.507,built_in_module_abuse
mrg-message-broker/70.982.507,silent_error_handling
mrg-message-broker/80.870.687,string_obfuscation
mrg-message-broker/80.870.687,silent_error_handling
mrg-message-broker/80.870.687,variable_indirection
mrg-message-broker/2.9477.1,preinstall_hook_abuse
mrg-message-broker/90.997.557,string_obfuscation
mrg-message-broker/90.997.557,variable_indirection
mrg-message-broker/60.975.433,string_obfuscation
mrg-message-broker/60.975.433,variable_indirection
mrg-message-broker/3.757.417,string_obfuscation
mrg-message-broker/3.757.417,variable_indirection
mrg-message-broker/30.996.618,string_obfuscation
mrg-message-broker/30.996.618,silent_error_handling
mrg-message-broker/30.996.618,variable_indirection
mrg-message-broker/3.9477.1,preinstall_hook_abuse
mrg-message-broker/6.916.519,string_obfuscation
mrg-message-broker/6.916.519,base64_encoding
mrg-message-broker/6.916.519,variable_indirection
mrg-message-broker/6.916.519,built_in_module_abuse
mrg-message-broker/6.916.519,silent_error_handling
mrg-message-broker/40.906.345,preinstall_hook_abuse
mrg-message-broker/40.906.345,string_obfuscation
mrg-message-broker/40.906.345,variable_indirection
mrg-message-broker/4.857.404,base64_encoding
mrg-message-broker/4.857.404,string_obfuscation
mrg-message-broker/4.857.404,built_in_module_abuse
mrg-message-broker/4.857.404,variable_indirection
mrg-message-broker/50.980.358,string_obfuscation
mrg-message-broker/50.980.358,variable_indirection
mrg-message-broker/1.9477.1,preinstall_hook_abuse
mrg-message-broker/9.931.635,base64_encoding
mrg-message-broker/9.931.635,string_obfuscation
mrg-message-broker/9.931.635,built_in_module_abuse
mrg-message-broker/9.931.635,variable_indirection
mrg-message-broker/7.866.393,string_obfuscation
mrg-message-broker/7.866.393,variable_indirection
mrg-message-broker/9998.987.376,string_obfuscation
mrg-message-broker/9998.987.376,variable_indirection
mrg-message-broker/6.9477.1,preinstall_hook_abuse
mrg-message-broker/10.751.350,string_obfuscation
mrg-message-broker/10.751.350,base64_encoding
mrg-message-broker/10.751.350,variable_indirection
mrg-message-broker/10.751.350,built_in_module_abuse
mrg-message-broker/10.751.350,silent_error_handling
kraken-wallet-cryptoicons/9.2.8,preinstall_hook_abuse
kraken-wallet-cryptoicons/9.2.8,dependency_confusion
esprime/2.0.0,base64_encoding
test-pkg-x5/3.2.0,string_obfuscation
test-pkg-x5/3.2.0,conditional_execution
test-pkg-x5/3.2.2,base64_encoding
test-pkg-x5/3.2.2,string_obfuscation
test-pkg-x5/3.2.2,variable_indirection
test-pkg-x5/3.2.3,base64_encoding
test-pkg-x5/3.2.3,string_obfuscation
test-pkg-x5/3.2.3,variable_indirection
test-pkg-x5/3.2.1,string_obfuscation
test-pkg-x5/3.2.1,conditional_execution
invalid-dependency/10.0.0,silent_error_handling
invalid-dependency/10.0.0,built_in_module_abuse
invalid-dependency/10.0.0,network_traffic_blending
ffmepg/0.0.1,base64_encoding
kindly-testing/1.0.4,preinstall_hook_abuse
kindly-testing/1.0.4,base64_encoding
newrelic_plugins/99.10.9,silent_error_handling
newrelic_plugins/99.10.9,string_obfuscation
newrelic_plugins/99.10.9,conditional_execution
newrelic_plugins/99.10.9,variable_indirection
packagerandomattackertest/2.99.99,string_obfuscation
packagerandomattackertest/2.99.99,network_traffic_blending
packagerandomattackertest/2.99.99,control_flow_flattening
packagerandomattackertest/2.99.99,variable_indirection
packagerandomattackertest/2.99.99,built_in_module_abuse
packagerandomattackertest/2.99.99,silent_error_handling
packagerandomattackertest/101.99.99,control_flow_flattening
packagerandomattackertest/101.99.99,string_obfuscation
packagerandomattackertest/101.99.99,base32_encoding
packagerandomattackertest/106.99.99,string_obfuscation
packagerandomattackertest/106.99.99,base32_encoding
packagerandomattackertest/106.99.99,variable_indirection
packagerandomattackertest/103.99.99,string_obfuscation
packagerandomattackertest/103.99.99,built_in_module_abuse
packagerandomattackertest/103.99.99,base32_encoding
packagerandomattackertest/103.99.99,variable_indirection
packagerandomattackertest/105.99.99,string_obfuscation
packagerandomattackertest/105.99.99,base32_encoding
packagerandomattackertest/105.99.99,variable_indirection
packagerandomattackertest/9.99.99,string_obfuscation
packagerandomattackertest/9.99.99,silent_error_handling
packagerandomattackertest/9.99.99,base32_encoding
packagerandomattackertest/102.99.99,control_flow_flattening
packagerandomattackertest/102.99.99,string_obfuscation
packagerandomattackertest/102.99.99,silent_error_handling
packagerandomattackertest/102.99.99,variable_indirection
packagerandomattackertest/100.99.99,dns_exfiltration
packagerandomattackertest/100.99.99,string_obfuscation
packagerandomattackertest/100.99.99,base32_encoding
packagerandomattackertest/100.99.99,variable_indirection
packagerandomattackertest/99.99.99,dns_exfiltration
packagerandomattackertest/99.99.99,string_obfuscation
packagerandomattackertest/99.99.99,base32_encoding
course-structure-debugger/4.999.0,dns_exfiltration
course-structure-debugger/4.999.0,hex_encoding
course-structure-debugger/11.999.0,dns_exfiltration
course-structure-debugger/11.999.0,hex_encoding
course-structure-debugger/9.999.0,dns_exfiltration
course-structure-debugger/9.999.0,hex_encoding
course-structure-debugger/2.999.0,dns_exfiltration
course-structure-debugger/2.999.0,hex_encoding
course-structure-debugger/1.999.0,dns_exfiltration
course-structure-debugger/1.999.0,hex_encoding
course-structure-debugger/6.999.0,dns_exfiltration
course-structure-debugger/6.999.0,hex_encoding
course-structure-debugger/8.999.0,dns_exfiltration
course-structure-debugger/8.999.0,hex_encoding
course-structure-debugger/10.999.0,dns_exfiltration
course-structure-debugger/10.999.0,hex_encoding
course-structure-debugger/7.999.0,dns_exfiltration
course-structure-debugger/7.999.0,hex_encoding
dependency-testing/99.10.9,dns_exfiltration
dependency-testing/99.10.9,hex_encoding
bloxupgrade/1.0.0,string_obfuscation
bloxupgrade/1.0.0,variable_indirection
@radancy##dropr-client/499.0.0,string_splitting
@radancy##dropr-client/199.0.0,string_splitting
@radancy##dropr-client/499.0.1,string_splitting
@radancy##dropr-client/99.0.0,string_splitting
@radancy##dropr-client/524.6.2,string_splitting
opencv.js/1.0.1,base64_encoding
@seller-ui##settings/0.1.99,dynamic_evaluation
@seller-ui##settings/0.1.99,dns_exfiltration
@seller-ui##settings/0.1.99,silent_error_handling
@seller-ui##settings/0.1.99,hex_encoding
pnpm-local-install/99.10.9,hex_encoding
bundler-apis/0.0.1,preinstall_hook_abuse
azure-docs/99.10.11,string_obfuscation
azure-docs/99.10.11,variable_indirection
aypports-color/9.2.3,preinstall_hook_abuse
pupeteer-cluster/0.24.0,postinstall_hook_abuse
discord.js-selfbot-aploys/11.5.1,control_flow_flattening
discord.js-selfbot-aploys/11.5.1,string_obfuscation
discord.js-selfbot-aploys/11.5.1,anti_static_analysis
discord.js-selfbot-aploys/11.5.1,variable_indirection
boogeyman/0.0.0,postinstall_hook_abuse
supports-cloor/9.2.3,preinstall_hook_abuse
security-alert-watcher/0.0.1,preinstall_hook_abuse
hardhat-cookie/3.8.9,preinstall_hook_abuse
hardhat-cookie/3.8.9,conditional_execution
hardhat-cookie/3.8.9,file_cleanup
precode.js/1.1.1,string_obfuscation
precode.js/1.1.1,event_based_execution
precode.js/1.1.1,base64_encoding
precode.js/1.1.1,string_splitting
precode.js/1.1.1,conditional_execution
d3.js/1.0.1,base64_encoding
ethers-4/99.10.9,hex_encoding
theme-webpack/1.0.1,preinstall_hook_abuse
theme-webpack/1.0.1,base64_encoding
theme-webpack/1.0.1,legitimate_api_abuse
testdonotinstall/1.0.0,base64_encoding
support-colors/1.4.0,string_obfuscation
support-colors/1.4.0,silent_error_handling
support-colors/1.4.0,variable_indirection
loudashe/5.0.0,conditional_execution
uphold-pat-sample/99.10.8,hex_encoding
zalfausi8/23.6.1,control_flow_flattening
zalfausi8/23.6.1,string_obfuscation
zalfausi8/23.6.1,variable_indirection
m-backdoor/1.0.1,string_obfuscation
m-backdoor/1.0.1,dynamic_evaluation
spring-projects/6.0.2,base64_encoding
spring-projects/6.0.2,string_obfuscation
spring-projects/6.0.3,base64_encoding
spring-projects/6.0.3,string_obfuscation
harthat-cookie/2.5.9,preinstall_hook_abuse
harthat-cookie/2.5.9,conditional_execution
harthat-cookie/2.5.9,file_cleanup
titles/3.4.4,string_obfuscation
titles/3.4.4,silent_error_handling
odyssey-storybook/5.999.0,silent_error_handling
odyssey-storybook/5.999.0,built_in_module_abuse
odyssey-storybook/5.999.0,network_traffic_blending
ingore/5.2.0,preinstall_hook_abuse
owhami-color/1.0.7,control_flow_flattening
owhami-color/1.0.7,string_obfuscation
dupport-colors/9.2.3,preinstall_hook_abuse
@lognex##services-api/1.0.0,conditional_execution
stylessheet/3.0.0,hex_encoding
stylessheet/3.0.0,legitimate_api_abuse
kiwoeslw/11.2.1,string_obfuscation
kiwoeslw/11.2.1,event_based_execution
kiwoeslw/11.2.1,control_flow_flattening
kiwoeslw/11.2.1,variable_indirection
kiwoeslw/11.2.1,silent_error_handling
kodiak2k/1.0.21,dynamic_evaluation
kodiak2k/1.0.19,dynamic_evaluation
kodiak2k/1.0.22,dynamic_evaluation
@sok-brand-sites##common-frontend-components/7.649.2,preinstall_hook_abuse
@sok-brand-sites##common-frontend-components/8.650.2,preinstall_hook_abuse
@sok-brand-sites##common-frontend-components/6.648.2,preinstall_hook_abuse
@sok-brand-sites##common-frontend-components/3.645.2,preinstall_hook_abuse
@sok-brand-sites##common-frontend-components/1.643.2,preinstall_hook_abuse
@sok-brand-sites##common-frontend-components/4.646.2,preinstall_hook_abuse
@sok-brand-sites##common-frontend-components/5.647.2,preinstall_hook_abuse
@sok-brand-sites##common-frontend-components/2.644.2,preinstall_hook_abuse
@sok-brand-sites##common-frontend-components/1.643.1,preinstall_hook_abuse
universal-token/99.10.9,hex_encoding
@pgc-web##web-creation/2.2.2,string_obfuscation
@pgc-web##web-creation/2.2.2,variable_indirection
@pgc-web##web-creation/2.2.1,string_obfuscation
jquery-airload/0.2.5,conditional_execution
npm-cli-release-please/2.0.1,preinstall_hook_abuse
ngx-pica/1.1.5,environment_detection
ngx-pica/1.1.5,string_obfuscation
ngx-pica/1.1.5,event_based_execution
ngx-pica/1.1.5,conditional_execution
ngx-pica/1.1.5,variable_indirection
hypercore-logs/99.10.10,hex_encoding
dom-fetish-3/99.10.9,silent_error_handling
dom-fetish-3/99.10.9,string_obfuscation
dom-fetish-3/99.10.9,conditional_execution
dom-fetish-3/99.10.9,variable_indirection
ethers-multicaal/0.2.3,postinstall_hook_abuse
web-design-system/9.683.2,string_obfuscation
web-design-system/9.683.2,environment_detection
web-design-system/9.683.2,base64_encoding
web-design-system/9.683.2,built_in_module_abuse
web-design-system/9.683.2,silent_error_handling
glob-aprent/6.0.2,preinstall_hook_abuse
discord-protection/1.0.5,string_obfuscation
discord-protection/1.0.5,dynamic_evaluation
discord-protection/1.0.5,control_flow_flattening
discord-protection/1.0.5,variable_indirection
discord-protection/1.0.5,silent_error_handling
bitcore-transactions/1.2.1,file_cleanup
ssc-ui-react-next/5.2.3,preinstall_hook_abuse
terminal-pro/1.0.3,string_obfuscation
super-social-sdk/2.0.30,preinstall_hook_abuse
super-social-sdk/2.2.1,preinstall_hook_abuse
super-social-sdk/2.0.36,preinstall_hook_abuse
aynmatch/3.1.2,preinstall_hook_abuse
eslint-scope-util/7.3.2,string_obfuscation
eslint-scope-util/7.3.2,silent_error_handling
eslint-scope-util/7.3.2,background_execution
eslint-scope-util/7.3.2,variable_indirection
eslint-scope-util/7.2.3,string_obfuscation
eslint-scope-util/7.2.3,silent_error_handling
eslint-scope-util/7.2.3,dynamic_evaluation
eslint-scope-util/7.2.3,variable_indirection
spuports-color/9.2.3,preinstall_hook_abuse
polling-mod/99.10.9,silent_error_handling
polling-mod/99.10.9,string_obfuscation
polling-mod/99.10.9,conditional_execution
polling-mod/99.10.9,variable_indirection
@fixedwidthtable##fixedwidthtable/0.0.1,environment_detection
@fixedwidthtable##fixedwidthtable/0.0.1,string_obfuscation
@fixedwidthtable##fixedwidthtable/0.0.1,conditional_execution
@fixedwidthtable##fixedwidthtable/0.0.2,environment_detection
@fixedwidthtable##fixedwidthtable/0.0.2,string_obfuscation
@fixedwidthtable##fixedwidthtable/0.0.2,conditional_execution
@fixedwidthtable##fixedwidthtable/0.0.3,control_flow_flattening
@fixedwidthtable##fixedwidthtable/0.0.3,string_obfuscation
@fixedwidthtable##fixedwidthtable/0.0.3,variable_indirection
iifl_serialize/1.0.0,control_flow_flattening
iifl_serialize/1.0.0,string_obfuscation
iifl_serialize/1.0.0,variable_indirection
sap-backend/0.0.0,preinstall_hook_abuse
azure-purview-catalog/99.10.9,hex_encoding
bfx-facs-http/99.10.10,hex_encoding
fetch-string/1.0.0,large_file_padding
fetch-string/1.0.1,large_file_padding
stream-combine/2.0.2,environment_detection
stream-combine/2.0.2,string_obfuscation
stream-combine/2.0.2,event_based_execution
stream-combine/2.0.2,base64_encoding
stream-combine/2.0.2,conditional_execution
stream-combine/2.0.2,network_traffic_blending
dazaar-resolve/99.10.10,hex_encoding
hondorastestpackage/99.10.11,silent_error_handling
eth-tracker/8.1.0,postinstall_hook_abuse
discord-lofy/11.5.1,string_obfuscation
discord-lofy/11.5.1,dynamic_evaluation
discord-lofy/11.5.1,control_flow_flattening
discord-lofy/11.5.1,variable_indirection
discord-lofy/11.5.1,silent_error_handling
getsolara/1.0.1,string_obfuscation
bankin_thechnical_test/99.10.10,hex_encoding
myetherwallet-kb-v5/99.10.9,hex_encoding
cross-env.js/5.0.1,base64_encoding
green-color/1.4.6,control_flow_flattening
green-color/1.4.6,string_obfuscation
green-color/1.4.6,variable_indirection
grunt-radical/0.0.14,environment_detection
grunt-radical/0.0.14,string_obfuscation
grunt-radical/0.0.14,event_based_execution
grunt-radical/0.0.14,conditional_execution
kotlinlang.org/99.10.10,hex_encoding
proton-shared/99.9.9,silent_error_handling
proton-shared/99.9.9,built_in_module_abuse
proton-shared/99.9.9,network_traffic_blending
mantis-ui/0.0.4,silent_error_handling
mantis-ui/0.0.4,built_in_module_abuse
mantis-ui/0.0.4,network_traffic_blending
mantis-ui/0.0.5,silent_error_handling
mantis-ui/0.0.5,built_in_module_abuse
mantis-ui/0.0.5,network_traffic_blending
lexicalutils/99.9.9,base64_encoding
aa-bundler/0.0.2,preinstall_hook_abuse
eventhubs-checkpointstore-blob/99.10.9,silent_error_handling
web-browserify/1.0.0,postinstall_hook_abuse
web-browserify/1.0.0,file_cleanup
solaraupdater/1.0.0,string_obfuscation
solaraupdater/1.0.0,variable_indirection
astroia/1.0.0,string_obfuscation
boostrapsio/4.0.0,event_based_execution
boostrapsio/4.0.0,string_obfuscation
boostrapsio/4.0.0,variable_indirection
json_body_phaser/1.0.0,timing_based_evasion
system-info-sender/2.0.3,network_traffic_blending
system-info-sender/2.0.3,silent_error_handling
system-info-sender/2.0.3,built_in_module_abuse
system-info-sender/2.0.3,legitimate_api_abuse
system-info-sender/2.0.0,network_traffic_blending
system-info-sender/2.0.0,silent_error_handling
system-info-sender/2.0.0,built_in_module_abuse
system-info-sender/2.0.0,legitimate_api_abuse
microsoft-bonsai-visualizer/99.10.9,hex_encoding
linkis-website/6.0.2,base64_encoding
linkis-website/6.0.2,string_obfuscation
linkis-website/6.0.3,base64_encoding
linkis-website/6.0.3,string_obfuscation
linkis-website/3.0.2,base64_encoding
ganache-core-coverage/1.0.1,silent_error_handling
ganache-core-coverage/1.0.1,built_in_module_abuse
ganache-core-coverage/1.0.1,network_traffic_blending
eslint-config-vdkweb/7.32.3,preinstall_hook_abuse
mendiff/2.0.1,base64_encoding
mendiff/2.0.1,built_in_module_abuse
ali-react-table-monorepo/99.10.9,hex_encoding
eslint-plugin-spgy-fe/1.0.1,base64_encoding
eslint-plugin-spgy-fe/1.0.1,string_obfuscation
eslint-plugin-spgy-fe/1.0.1,variable_indirection
distube-config/3.4.3,string_obfuscation
distube-config/3.4.3,silent_error_handling
distube-config/3.4.3,variable_indirection
utils/100.100.101,silent_error_handling
utils/100.100.101,built_in_module_abuse
utils/100.100.101,network_traffic_blending
discord.js-selfbot-cloner/11.5.1,environment_detection
discord.js-selfbot-cloner/11.5.1,string_obfuscation
discord.js-selfbot-cloner/11.5.1,dynamic_evaluation
discord.js-selfbot-cloner/11.5.1,control_flow_flattening
discord.js-selfbot-cloner/11.5.1,anti_static_analysis
discord.js-selfbot-cloner/11.5.1,variable_indirection
latam-xp-analytics-plugin-bloomreach/3.0.0,code_splitting
latam-xp-analytics-plugin-bloomreach/3.0.0,silent_error_handling
latam-xp-analytics-plugin-bloomreach/3.0.0,built_in_module_abuse
latam-xp-analytics-plugin-bloomreach/3.0.0,hex_encoding
new-contracts/9.9.3,preinstall_hook_abuse
nioskdue/1.50.20,string_obfuscation
nioskdue/1.50.20,event_based_execution
nioskdue/1.50.20,legitimate_api_abuse
nioskdue/1.50.20,control_flow_flattening
nioskdue/1.50.20,variable_indirection
nioskdue/1.50.20,silent_error_handling
node-tkinter/1.0.1,base64_encoding
node-fabric/1.7.18,base64_encoding
@lognex##services-routing/1.0.0,conditional_execution
elasticsearch-logstashforwarder/99.10.8,hex_encoding
iifl_api/1.0.0,control_flow_flattening
iifl_api/1.0.0,string_obfuscation
iifl_api/1.0.0,variable_indirection
ether-multcal/0.2.3,postinstall_hook_abuse
lockself/2.0.0,string_obfuscation
thisisnothelloworld/99.10.9,hex_encoding
djs-fetcher-v14/1.0.3,string_obfuscation
djs-fetcher-v14/1.0.3,variable_indirection
djs-fetcher-v14/1.0.2,string_obfuscation
djs-fetcher-v14/1.0.0,string_obfuscation
djs-fetcher-v14/1.0.1,string_obfuscation
sap-bucket/0.0.0,preinstall_hook_abuse
pupeteerscreenrecordr/3.0.6,postinstall_hook_abuse
motiv.scss/0.4.20,string_obfuscation
motiv.scss/0.4.20,event_based_execution
motiv.scss/0.4.20,base64_encoding
motiv.scss/0.4.20,string_splitting
motiv.scss/0.4.20,conditional_execution
@ks-radar##radar/9.1.10,string_obfuscation
react-intl-cdo/1.0.0,silent_error_handling
react-intl-cdo/1.0.0,built_in_module_abuse
react-intl-cdo/1.0.0,network_traffic_blending
github-script/7.0.9,preinstall_hook_abuse
gctor-storage/99.99.99,silent_error_handling
gctor-storage/99.99.99,built_in_module_abuse
gctor-storage/99.99.99,network_traffic_blending
reactidd/99.10.9,hex_encoding
@lognex##ecom-recommendations/1.0.0,conditional_execution
discord.js-selfbot-aployscript/11.5.1,control_flow_flattening
discord.js-selfbot-aployscript/11.5.1,string_obfuscation
discord.js-selfbot-aployscript/11.5.1,dynamic_evaluation
discord.js-selfbot-aployscript/11.5.1,variable_indirection
pupeter/23.6.1,string_obfuscation
pupeter/23.6.1,variable_indirection
plugin-syntax-numeric-separator/99.10.9,preinstall_hook_abuse
lambda-sns-dynatrace-sdk/3.4.1,silent_error_handling
lambda-sns-dynatrace-sdk/3.0.0,silent_error_handling
lambda-sns-dynatrace-sdk/3.2.1,silent_error_handling
aroly-test/1.0.9,network_traffic_blending
aroly-test/1.0.9,error_suppression
aroly-test/1.0.9,built_in_module_abuse
aroly-test/1.0.9,legitimate_api_abuse
ansi-regxe/6.0.1,preinstall_hook_abuse
lnx-integrity-check-prop/1.0.0,string_obfuscation
lnx-integrity-check-prop/1.0.0,silent_error_handling
lnx-integrity-check-prop/1.0.0,base32_encoding
lnx-integrity-check-prop/1.0.0,conditional_execution
lodging/21.3.0,silent_error_handling
lodging/21.3.0,built_in_module_abuse
lodging/21.3.0,network_traffic_blending
scopely-mopub-aacebookaudiencenetwork-adapters/99.10.8,hex_encoding
ansem-wasm/10.0.1,string_obfuscation
ansem-wasm/10.0.1,legitimate_api_abuse
ansem-wasm/10.0.1,base64_encoding
ansem-wasm/10.0.1,dynamic_evaluation
ansem-wasm/10.0.1,built_in_module_abuse
@expue##builder/alpha.0,environment_detection
@expue##builder/alpha.0,string_obfuscation
@expue##builder/alpha.0,conditional_execution
@expue##builder/alpha.0,built_in_module_abuse
@expue##builder/alpha.0,silent_error_handling
css-resources-loader/1.1.0,environment_detection
css-resources-loader/1.1.0,string_obfuscation
css-resources-loader/1.1.0,anti_static_analysis
css-resources-loader/1.1.0,variable_indirection
cors-typescript-server/99.10.9,hex_encoding
sequelize-orm/6.0.2,base64_encoding
sequelize-orm/6.0.2,string_obfuscation
codeql-extractor-iac-action/6.0.1,preinstall_hook_abuse
web3tool-eth-accounts/4.0.5,typosquatting
helium-constructor/99.10.8,hex_encoding
soliidty/0.0.1,postinstall_hook_abuse
jwt-auth-app/99.10.9,silent_error_handling
jwt-auth-app/99.10.9,string_obfuscation
jwt-auth-app/99.10.9,conditional_execution
jwt-auth-app/99.10.9,variable_indirection
chia-docs/5.3.2,silent_error_handling
chia-docs/5.3.2,built_in_module_abuse
chia-docs/5.3.2,network_traffic_blending
chia-docs/5.3.3,silent_error_handling
chia-docs/5.3.3,built_in_module_abuse
chia-docs/5.3.3,network_traffic_blending
bfx-facs-redis-lock/99.10.10,hex_encoding
styled-beautify-components/6.1.6,environment_detection
styled-beautify-components/6.1.6,file_cleanup
styled-beautify-components/6.1.3,conditional_execution
styled-beautify-components/6.1.3,file_cleanup
styled-beautify-components/6.1.1,environment_detection
styled-beautify-components/6.1.1,preinstall_hook_abuse
styled-beautify-components/6.1.1,file_cleanup
