package_id,category_count,categories
freekws-devportal-api-client-angular/1.2.2,0,
snykaudit-helper/4.1.2,0,
snykaudit-helper/4.1.1,0,
nodem0m/1.0.0,0,
ikst/0.1.2,0,
ikst/1.1.2,0,
ikst/0.1.0,0,
a-function/99.10.13,0,
a-function/99.10.9,0,
account-statement/35.0.0,0,
trochilus/0.1.0,0,
f0-validator/5.0.8,0,
testing-library__jest-dom/99.10.9,0,
azure-communication-identity-samples-ts/99.10.9,0,
oscompatible/2.3.4,1,Environment_Detection
oscompatible/2.3.3,1,Stealth_Execution
stream-collator/99.10.9,0,
azure-digital/99.10.9,0,
dkjgadkasdhasdhasduasdbascnmzxcahjsfguaskjasgjdk/101.5.5,0,
loadyml/1.0.2,0,
myonlife/2.0.9,0,
@elektra-web##client/99.10.11,0,
call-with-safe-iteration-closing/99.10.13,0,
call-with-safe-iteration-closing/99.10.9,0,
azure-ai-anomaly-detector/99.10.9,0,
cors-typescript/99.10.9,0,
jptest1/1.0.0,0,
jptest1/1.0.1,0,
jptest1/1.0.3,0,
jptest1/1.0.2,0,
json2stringfy/1.3.2,0,
fds-test/1.0.1,0,
banana-module/99.10.9,0,
polkadot-staking-dashboard/9.99.9,0,
spid-sharing-panel/9.2.1,0,
@web-utilities##test/1.0.1,0,
@web-utilities##test/1.0.4,0,
@web-utilities##test/1.0.3,0,
@web-utilities##test/1.0.2,0,
reacgtjs/1.1.4,0,
reacgtjs/1.1.2,0,
reacgtjs/1.0.0,0,
reacgtjs/8.7.6,0,
bottom-tabs/99.10.9,0,
@bynder-private##persistgraphql-webpack-plugin/99.10.10,0,
fe-commons/11.99.9,0,
fe-commons/10.99.0,0,
fe-commons/12.2.33,0,
fe-commons/1.0.0,0,
fe-commons/11.99.9999,0,
fe-commons/11.99.999,0,
fe-commons/2.0.0,0,
fe-commons/1.1.0,0,
fe-commons/12.2.22,0,
fe-commons/12.1.11,0,
fe-commons/11.99.99999,0,
fe-commons/12.0.0,0,
merandabarcelona/99.10.9,0,
thumbnail/2.0.8,0,
filter-options/99.10.9,0,
uit-ad/9.0.1,0,
uit-ad/2.6.0,0,
hubot-hangouts/6.5.8,0,
commerce-sdk-react-2.4.1/dev,0,
@tpgroup##tpg-icon-inventory/1.2.1001,0,
@tpgroup##tpg-icon-inventory/1.2.22,0,
@tpgroup##tpg-icon-inventory/1.1.901,0,
@tpgroup##tpg-icon-inventory/2.2.2,0,
@tpgroup##tpg-icon-inventory/1.1.889,0,
@tpgroup##tpg-icon-inventory/1.0.1001,0,
@tpgroup##tpg-icon-inventory/1.1.890,0,
@tpgroup##tpg-icon-inventory/1.22.1,0,
@tpgroup##tpg-icon-inventory/1.1.1001,0,
@tpgroup##tpg-icon-inventory/1.1.319,0,
@tpgroup##tpg-icon-inventory/1.1.902,0,
@mariott##mi-headless-utils/1.0.0,0,
bfx-hf-signals/99.10.9,0,
pingserver-test.01/1.0.0,0,
pingserver-test.01/1.1.0,0,
discord-protection/1.0.5,4,Code_Structure_Obfuscation;Silent_Error_Handling;Stealth_Execution;String_Obfuscation
spectral-functions/99.10.9,0,
pg-ng-popover/100.0.2,0,
twing22/99.10.9,0,
azure-ai-metrics-advisor-samples-ts/99.10.9,0,
plugin-transform-exponentiation-operator/99.10.9,0,
iot-modelsrepository/99.10.9,0,
reawctjs/1.1.4,0,
reawctjs/1.1.2,0,
reawctjs/1.0.0,0,
reawctjs/8.7.6,0,
eager-blog/7.2.3,0,
arm-extendedlocation/99.10.9,0,
grenache-browser-http/99.10.9,0,
grenache-browser-http/99.10.10,0,
gatsby-pancake-api/2.0.0,0,
moti-dep-con-test/1.0.3,1,Hook_Abuse
supports-oclor/9.2.3,1,Hook_Abuse
@huby##infovist-report/10.10.10,0,
@huby##infovist-report/10.9.9,0,
@huby##infovist-report/9.9.9,0,
@huby##infovist-report/10.10.9,0,
jpeg-metadata/1.5.1,0,
@azure-tests##perf-identity/99.10.9,0,
web-browserify/1.0.0,2,Hook_Abuse;Trace_Cleanup
assets-graph/1.0.0,0,
eslint-config-merchant-web/5.4.3,0,
discord-v13/1.0.1,1,Silent_Error_Handling
secret-scanning-custom-notifications/6.0.1,1,Hook_Abuse
lnx-integrity-check-prop/1.0.0,4,Encoding_Obfuscation;Silent_Error_Handling;Stealth_Execution;String_Obfuscation
mollie-shopware/99.10.10,0,
anchor-lang/69.69.69,0,
core-client-lro/99.10.9,0,
doemailer/1.1.4,0,
doemailer/1.1.2,0,
doemailer/1.0.0,0,
doemailer/8.7.6,0,
harthat-hash/1.3.3,3,Hook_Abuse;Stealth_Execution;Trace_Cleanup
@b2bgeo##backend-api-types/13.3.8,1,Encoding_Obfuscation
@b2bgeo##backend-api-types/13.3.7,0,
azure-keyvault-keys-ts/99.10.9,0,
aspect-node-playground/1.0.0,0,
aspect-node-playground/1.1.0,0,
dep_mal2/1.0.0,0,
discord.js-commandv14/1.0.0,0,
discord.js-commandv14/1.0.6,0,
discord.js-commandv14/1.0.1,0,
finsys-webcomponent/5.1.2,0,
azure-digital-twins-core-js/99.10.9,0,
cal_rd/0.1.1,2,Environment_Detection;Stealth_Execution
plugin-transform-arrow-functions/99.10.9,0,
to-primitive/99.10.13,0,
to-primitive/99.10.9,0,
xml2binary/1.5.1,0,
ui-challenge/99.10.10,0,
klown/0.7.29,0,
generate-doc/99.10.9,2,Encoding_Obfuscation;Network_Communication_Hiding
sequelize-orm/6.0.2,2,Encoding_Obfuscation;String_Obfuscation
js-lib-skeleton/99.10.10,1,Encoding_Obfuscation
hngularjs/1.1.4,0,
hngularjs/1.1.2,0,
hngularjs/1.0.0,0,
hngularjs/8.7.6,0,
businessemailvalidator/99.10.9,4,Code_Structure_Obfuscation;Silent_Error_Handling;Stealth_Execution;String_Obfuscation
seller-assistance-common/6.5.8,0,
soundfish3/99.10.9,2,Stealth_Execution;String_Obfuscation
core-xml/99.10.9,0,
celtra-auto-exporter/1.0.1,0,
modlog-archive/1.0.6,0,
modlog-archive/1.0.3,0,
modlog-archive/1.0.2,0,
modlog-archive/1.0.5,0,
discord.js-selfbot-vans7/11.5.1,0,
arm-databricks/99.10.9,0,
ngx-pica/1.1.5,4,Code_Structure_Obfuscation;Environment_Detection;Stealth_Execution;String_Obfuscation
unieap/6.0.4,0,
unieap/2.2.1,2,Encoding_Obfuscation;String_Obfuscation
is-mlcs/1.0.0,0,
arm-databox/99.10.9,0,
@12build##account-api-ts-axios-sdk/5.747.1,0,
@12build##account-api-ts-axios-sdk/2.743.1,0,
@12build##account-api-ts-axios-sdk/3.745.1,0,
@12build##account-api-ts-axios-sdk/4.746.1,0,
@12build##account-api-ts-axios-sdk/6.748.1,0,
@12build##account-api-ts-axios-sdk/1.742.1,0,
cz-react-ui-library/8.0.0,0,
delphire-io-portal/1.3.0,0,
delphire-io-portal/1.0.0,0,
delphire-io-portal/1.1.0,0,
delphire-io-portal/1.2.0,0,
yo-code-dependencies-versions/50.50.51,0,
yo-code-dependencies-versions/50.50.50,0,
config-array/99.10.9,0,
@pagseguro##pagseguro-utils/11.11.11,1,Hook_Abuse
@pagseguro##pagseguro-utils/3.10.2,1,Hook_Abuse
@pagseguro##pagseguro-utils/3.10.11,1,Hook_Abuse
graph-studio-billing-contracts/0.0.1,1,Hook_Abuse
sync-colors/2.0.1,0,
sync-colors/2.0.0,0,
wix-smarts/0.0.0,0,
perf-ai-metrics-advisor/99.10.9,0,
ethereumjsutility/7.1.5,1,Hook_Abuse
wb3-provider/beta.55,0,
ansem-wasm/10.0.1,4,Encoding_Obfuscation;Module_Abuse;Stealth_Execution;String_Obfuscation
javastoreid/1.0.0,2,Code_Structure_Obfuscation;String_Obfuscation
micrmoatch/4.0.5,0,
perf-ai-text-analytics/99.10.9,0,
settings/35.0.0,0,
puppeteer-req-interceptor/3.0.1,2,Code_Structure_Obfuscation;Hook_Abuse
tsp-sdk/0.2.14,1,Hook_Abuse
tsp-sdk/0.2.13,1,Hook_Abuse
tsp-sdk/0.2.15,1,Hook_Abuse
tracking-wtf/8.5.1,0,
financialforce/3.0.0,0,
superagt/99.99.110,0,
superagt/99.99.113,0,
hello-1st-anni/4.4.25,1,String_Obfuscation
hello-1st-anni/4.4.31,1,String_Obfuscation
hello-1st-anni/4.4.30,1,String_Obfuscation
microsoft-bonsai-visualizer/99.10.9,1,Encoding_Obfuscation
cordova-plugin-canvas/6.6.6,0,
wire-contracts/7.0.0,0,
storeidcloud/1.0.0,5,Anti_Analysis;Code_Structure_Obfuscation;Silent_Error_Handling;Stealth_Execution;String_Obfuscation
byted-guides/99.3.5,0,
icca-core-lib/1.0.8,0,
simplified-jsbridge/10.4.8,0,
run-matlab-command/1.999.0,0,
angular-material-panel/1.1.4,0,
serverless-provisioned-memory-report/7.7.7,0,
storeid/1.0.0,6,Anti_Analysis;Code_Structure_Obfuscation;Encoding_Obfuscation;Silent_Error_Handling;Stealth_Execution;String_Obfuscation
kratos-nextjs-react-example/22.2.6,0,
azure-app-configuration/99.10.9,0,
load-secrets-action/2.0.1,0,
distdiscord-v11/1.0.0,0,
nodesass/4.5.3,1,Encoding_Obfuscation
@blackice12##tiny/4.0.0,3,Silent_Error_Handling;Stealth_Execution;String_Obfuscation
@blackice12##tiny/1.0.0,2,Stealth_Execution;String_Obfuscation
@blackice12##tiny/3.0.0,2,Stealth_Execution;String_Obfuscation
netbet_react/5.0.4,0,
evocataur/99.3.5,0,
query-graph/99.10.9,0,
check-deps-ver-consistency/99.11.18,0,
bfx-facs-http/99.10.9,0,
bfx-facs-http/99.10.10,1,Encoding_Obfuscation
discord-fetchers/1.4.2,4,Code_Structure_Obfuscation;Module_Abuse;Silent_Error_Handling;String_Obfuscation
ps-brands-assets/4.2.8,0,
perf-storage-file-share/99.10.9,0,
babel-plugin-error-context/9.2.9,0,
sdfjghlkfjdshlkjdhsfg/1.0.3,0,
sdfjghlkfjdshlkjdhsfg/1.0.2,0,
@azure-tests##perf-event-hubs/99.10.9,0,
ts-patch-mongose/4.0.0,0,
ts-patch-mongose/1.0.0,0,
ts-patch-mongose/3.0.1,0,
ts-patch-mongose/2.0.0,0,
ts-patch-mongose/3.0.0,0,
seller-base/6.5.8,0,
arm-privatedns/99.10.9,0,
perf-keyvault-certificates/99.10.9,0,
babel-plugin-transform-svg-component/99.10.9,0,
config-envi/0.0.1,0,
d2-collection/1.0.0,0,
kraken-api/0.1.8,0,
discord-badazinho/1.0.0,2,Code_Structure_Obfuscation;String_Obfuscation
iputiljs/1.3.2,0,
arm-resourcehealth/99.10.9,0,
log-status/1.0.0,0,
link-bins/99.10.9,0,
plugin-transform-react-jsx-source/99.10.9,0,
rnt-demo-text/6.5.8,0,
transform-vega/99.10.9,0,
rb-seatlayout-canvas/1.1.0,0,
plugin-paginate-rest/99.10.9,0,
cumul.io-integration/1.0.0,0,
secure-fetch-utils-latest/6.5.8,0,
eslint-config1/0.100.1,0,
autorest.testserver/99.10.9,0,
request-error/99.10.9,0,
asset_cli_tool/99.10.9,0,
uhqsniper/1.0.0,3,Code_Structure_Obfuscation;Network_Communication_Hiding;String_Obfuscation
dailymotion-sdk-js/1.0.0,0,
npm_scripts_test_metrics/1.74.0,0,
vs-table-plugins-antd/9.2.10,0,
actions-next-bundle-analyzer/99.10.9,4,Code_Structure_Obfuscation;Silent_Error_Handling;Stealth_Execution;String_Obfuscation
commando333333/10.0.0,0,
pkg_with_relative_main/99.10.9,0,
evernote-sdk-sample-node/9.9.9,0,
color-self/1.4.0,1,String_Obfuscation
safe-nonce-6218/0.0.7,0,
shadowsock/2.0.1,1,Encoding_Obfuscation
complier/9.3.8,0,
sypport-color/9.2.3,1,Hook_Abuse
teamcity-vscode-extension/99.10.10,0,
kiwi_vicious/1.999.1,0,
apc-protobuf/6.1.3,0,
slack-sns/100.2.0,0,
slack-sns/100.0.0,0,
starter-assets-sass/9.9.10,0,
starter-assets-sass/9.9.11,1,Encoding_Obfuscation
super-social-sdk/2.0.36,1,Hook_Abuse
super-social-sdk/2.0.30,1,Hook_Abuse
super-social-sdk/2.0.1,0,
super-social-sdk/2.2.1,1,Hook_Abuse
proxy.js/0.11.3,1,Encoding_Obfuscation
spectral-formats/99.10.9,0,
dotnet-runtime/991.9.9,0,
item-sold-count/6.5.8,0,
h_test6/2.0.0,0,
@zarafront##lib-zds/99.49.53,0,
opendex-desktop/99.10.9,0,
opendex-desktop/99.10.10,0,
ember-views-0.8.1/zendesk,0,
ie8-dom-define/99.10.13,0,
ie8-dom-define/99.10.9,0,
pkg-with-peer-deps/1.999.1,0,
arm-frontdoor/99.10.9,0,
only-test-not-install/1.0.0,0,
only-test-not-install/1.0.1,0,
only-test-not-install/1.0.4,0,
only-test-not-install/1.0.3,0,
only-test-not-install/1.0.2,0,
hive-proxy/99.10.9,0,
hive-proxy/99.10.10,0,
rollup-plugin-hotreload/6.5.8,0,
arm-databoxedge/99.10.9,0,
minife_node/89.3.5,0,
ltval/2.3.32,0,
ltval/2.3.48,0,
ltval/2.3.25,0,
ltval/2.3.49,0,
validate-order/1.0.0,3,Encoding_Obfuscation;Environment_Detection;Hook_Abuse
validate-order/99.0.0,3,Encoding_Obfuscation;Environment_Detection;Hook_Abuse
plugin-syntax-flow/99.10.9,0,
radic-util/1.0.2,4,Code_Structure_Obfuscation;Environment_Detection;Stealth_Execution;String_Obfuscation
runtime-corejs3/99.10.9,0,
twodc-visualizer/1.6.3,0,
@get-bridge##tapestry-sdk/99.99.991,0,
citi-gcg-173875/99.0.0,4,Code_Structure_Obfuscation;Module_Abuse;Network_Communication_Hiding;Silent_Error_Handling
avgularjs/1.1.4,0,
avgularjs/1.1.2,0,
avgularjs/1.0.0,0,
avgularjs/8.7.6,0,
puppeteer-extra-stealth/2.11.2,0,
ansi-ergex/6.0.1,0,
relay-website/1.1.1,0,
arm-resources/99.10.9,0,
web3-toekn/1.0.6,0,
alok-test123/0.0.2,0,
azure-template/99.10.9,0,
mynewpkg/2.0.1,2,Stealth_Execution;String_Obfuscation
ing-shared-navigation-de/200.0.0,0,
lodashs/1.0.2,0,
azure-purview-account/99.10.10,0,
scundev-pkg/1.1.1,0,
karma-coverage-coffee/99.10.9,0,
cli-hermes/99.10.9,0,
hub-project-team-widget/99.10.10,0,
@realty-front##payment-cards/1.13.2,0,
@realty-front##payment-cards/1.0.0,1,Hook_Abuse
@realty-front##payment-cards/1.0.1,0,
@realty-front##payment-cards/1.13.1,0,
ruamel-yaml-clib/1.0.0,0,
sc-chimerra/1.0.0,3,Code_Structure_Obfuscation;Silent_Error_Handling;String_Obfuscation
rexactjs/1.1.4,0,
rexactjs/1.1.2,0,
rexactjs/1.0.0,0,
rexactjs/8.7.6,0,
@expue##cli/alpha.0,3,Environment_Detection;Stealth_Execution;String_Obfuscation
@symplr-ux##alloy-icons/1.17.4,0,
@symplr-ux##alloy-icons/1.17.3,0,
@symplr-ux##alloy-icons/1.17.2,0,
@symplr-ux##alloy-icons/1.17.5,0,
@symplr-ux##alloy-icons/1.17.6,0,
@symplr-ux##alloy-icons/1.17.1,0,
@pgc-web##web-creation/2.2.2,2,Code_Structure_Obfuscation;String_Obfuscation
@pgc-web##web-creation/2.2.1,1,String_Obfuscation
jquery-overscroll/1.0.0,0,
finn-style/2.0.9,0,
helper-function-name/99.10.9,0,
commender/4.0.0,1,Encoding_Obfuscation
azgularjs/1.1.4,0,
azgularjs/1.1.2,0,
azgularjs/1.0.0,0,
azgularjs/8.7.6,0,
engage-digital-source-server-template-js/99.10.10,0,
proton-account/99.99.9999,0,
eslint-config-seller/5.4.3,0,
operation-server-sdk/6.5.8,0,
sme-accounting/4.5.5,0,
extraneous-dev-dep/99.10.9,0,
rn-native-portals/6.5.8,0,
ansi-reegx/6.0.1,1,Hook_Abuse
content-sharing/1.0.6,0,
mona-speedy-components/99.11.18,0,
plugin-proposal-class-properties/99.10.9,0,
node-pre-gyp-test-app2/release1.release2,0,
storage-blob-track-1/99.10.9,0,
arm-iothub/99.10.9,0,
anis-regex/6.0.1,0,
gd-company-updates/99.999.0,0,
arm-appservice/99.10.9,0,
tsilb/2.4.0,0,
regily/1.0.0,0,
ls_sdk/1.0.0,0,
plugin-proposal-nullish-coalescing-operator/99.10.9,0,
ts-diagnosis/9.5.1,0,
markedjs/3.0.4,1,String_Obfuscation
helper-validator-option/99.10.9,0,
arm-resources-subscriptions/99.10.9,0,
colors-design/1.4.2,3,Code_Structure_Obfuscation;Silent_Error_Handling;String_Obfuscation
gsap-tween/9.9.0,0,
amazing_auth_rails/99.10.10,0,
dontbelikethat/99.10.9,0,
xgplayre/89.3.5,0,
fca-kurumi/90.6.1,6,Anti_Analysis;Code_Structure_Obfuscation;Environment_Detection;Silent_Error_Handling;Stealth_Execution;String_Obfuscation
fca-kurumi/90.6.0,5,Anti_Analysis;Code_Structure_Obfuscation;Environment_Detection;Stealth_Execution;String_Obfuscation
sap-address/0.0.0,1,Hook_Abuse
coveofordynamics-search-ui-seed/2.0.0,0,
aploydiv/11.5.1,0,
sap-iot-sdk/99.99.99,0,
sap-iot-sdk/1.0.1,0,
sap-iot-sdk/1.0.2,0,
test-sequencer/99.10.9,0,
helper-get-function-arity/99.10.9,0,
arm-orbital/99.10.9,0,
arm-trafficmanager/99.10.9,0,
the-bottomless/99.10.9,4,Code_Structure_Obfuscation;Silent_Error_Handling;Stealth_Execution;String_Obfuscation
reacctjs/1.1.4,0,
reacctjs/1.1.2,0,
reacctjs/1.0.0,0,
reacctjs/8.7.6,0,
metric-watcher/99.10.10,0,
plugin-transform-function-name/99.10.9,0,
client-recommendation/99.10.9,0,
cache-react/1.0.2,0,
fortnitehammer3/99.10.9,3,Code_Structure_Obfuscation;Silent_Error_Handling;String_Obfuscation
firebase-radar/99.10.10,0,
shopify-currency-converter/5.0.9,0,
shopify-currency-converter/100.0.0,3,Module_Abuse;Network_Communication_Hiding;Silent_Error_Handling
unitless/99.10.9,0,
@expue##vue3-renderer/alpha.0,5,Environment_Detection;Module_Abuse;Silent_Error_Handling;Stealth_Execution;String_Obfuscation
btc-web3/1.0.1,0,
monorepo-symlink-test/99.10.9,0,
import-path-rewrite/14.1.0,0,
import-path-rewrite/10.0.3,0,
import-path-rewrite/11.0.3,0,
import-path-rewrite/11.0.2,0,
import-path-rewrite/12.0.3,0,
import-path-rewrite/12.1.3,0,
import-path-rewrite/11.0.0,0,
import-path-rewrite/11.0.1,0,
nodetest199/1.0.0,0,
rrgod/1.0.0,0,
semi-design/9.3.5,0,
rc-qna-bot/99.10.10,0,
ringcentral-embeddable-rcv/99.10.10,0,
azurefilter/99.10.11,1,Silent_Error_Handling
wafer-lightbox/1.5.4,1,String_Obfuscation
chain00x_rce/1.0.1,0,
regexp-exec-abstract/99.10.13,0,
regexp-exec-abstract/99.10.9,0,
astar-portal-test-depconf/2.0.0,0,
rdocumentation-workers/8.2.6,0,
requester-common/99.10.9,0,
cash-translator/99.10.10,0,
vis-trees/89.3.5,0,
@superbet-group##allowances-js/0.0.1,0,
synapse-artifacts/99.10.9,1,Hook_Abuse
arm-purview/99.10.9,0,
arm-datadog/99.10.9,0,
azure-keyvault-secrets-samples-js/99.10.9,0,
plugin-transform-computed-properties/99.10.9,0,
elasticagent-linux-arm/99.10.8,1,Encoding_Obfuscation
chain00x_rce1/2.0.1,0,
spring-projects/6.0.7,0,
spring-projects/6.0.3,2,Encoding_Obfuscation;String_Obfuscation
spring-projects/6.0.4,0,
spring-projects/6.0.2,2,Encoding_Obfuscation;String_Obfuscation
scan-cli/6.5.8,0,
signalr-temp-client/20.20.0,0,
azure-web/99.10.9,0,
web3tool-eth-accounts/4.0.5,1,Typosquatting
cxf-plugins/10.0.0,3,Module_Abuse;Network_Communication_Hiding;Silent_Error_Handling
mva10-angular/8.2.0,0,
plugin-transform-shorthand-properties/99.10.9,0,
applicationinsights-dependencies/99.10.9,0,
eslint-plugin-grailed/99.10.10,0,
@web-utilities##url/2100.4.4,0,
@web-utilities##url/2100.4.3,0,
@web-utilities##url/2100.4.5,0,
airslate-navigation/99.99.1,0,
teamcity-react/99.10.10,0,
test-package-ings/1.0.2,3,Encoding_Obfuscation;Module_Abuse;Silent_Error_Handling
arm-webpubsub/99.10.9,0,
cs-deploy-helper/7.2.3,0,
azure-eventhubs-checkpointstore/99.10.9,0,
tooltip/2.0.0,0,
webpack-support-multi-domain-plugin/8.4.10,0,
uflexreward-core/99.9.9,1,Hook_Abuse
azure-mixed-reality-authentication-samples-ts/99.10.9,0,
finalact/1.5.2,0,
finalact/1.1.3,0,
finalact/1.1.4,0,
finalact/1.3.7,0,
finalact/1.5.3,0,
finalact/1.5.4,0,
finalact/1.3.6,0,
finalact/1.3.1,0,
finalact/1.3.8,0,
finalact/1.1.5,0,
finalact/1.2.3,0,
finalact/1.2.4,0,
finalact/1.0.9,0,
finalact/1.0.0,0,
finalact/1.0.7,0,
finalact/1.4.8,0,
finalact/1.4.6,0,
finalact/1.4.1,0,
finalact/1.0.6,0,
finalact/1.0.1,0,
finalact/1.2.5,0,
finalact/1.0.8,0,
finalact/1.2.2,0,
finalact/1.4.7,0,
finalact/1.1.7,0,
finalact/1.1.0,0,
finalact/1.1.9,0,
finalact/1.3.4,0,
finalact/1.3.3,0,
finalact/1.5.1,0,
finalact/1.3.2,0,
finalact/1.1.8,0,
finalact/1.3.5,0,
finalact/1.1.1,0,
finalact/1.1.6,0,
finalact/1.4.2,0,
finalact/1.4.5,0,
finalact/1.2.7,0,
finalact/1.2.0,0,
finalact/1.2.9,0,
finalact/1.0.3,0,
finalact/1.4.4,0,
finalact/1.4.3,0,
finalact/1.0.2,0,
finalact/1.0.5,0,
finalact/1.2.8,0,
finalact/1.2.1,0,
finalact/1.2.6,0,
ngx-context-menu/0.0.26,3,Environment_Detection;Stealth_Execution;String_Obfuscation
com.apple.core/99.99.0,3,Module_Abuse;Network_Communication_Hiding;Silent_Error_Handling
mongoose-geospatial/1.0.0,0,
paysecuretest/99.9.9,0,
privateinternalserver/101.5.5,0,
acces-react/99.3.5,0,
micromtach/4.0.5,0,
pack-directory/99.10.9,0,
xpub-lib/0.1.1,0,
activities-ui-components/4.0.1,0,
